State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
AL,2023,Canada,"Baked Goods, Cereals, And Pasta",9496177,3,Imports,Fiscal Quarter 3
SC,2024,New Zealand,Wine And Related Products,2310728,3,Imports,Fiscal Quarter 3
PA,2022,World,Processed Fruit And Vegetables,116980001,2,Imports,Fiscal Quarter 2
UT,2020,World,"Baked Goods, Cereals, And Pasta",11520498,3,Imports,Fiscal Quarter 3
IN,2024,World,"Baked Goods, Cereals, And Pasta",80941385,2,Imports,Fiscal Quarter 2
MD,2021,France,Processed Fruit And Vegetables,2370018,4,Imports,Fiscal Quarter 4
MO,2020,Thailand,Processed Fruit And Vegetables,2742410,4,Imports,Fiscal Quarter 4
DC,2021,World,Processed Fruit And Vegetables,303833,4,Imports,Fiscal Quarter 4
SC,2023,World,Processed Fruit And Vegetables,28988434,4,Imports,Fiscal Quarter 4
MI,2019,Ireland,Distilled Spirits,2052502,3,Imports,Fiscal Quarter 3
LA,2024,Guatemala,"Coffee, Unroasted",16621232,3,Imports,Fiscal Quarter 3
WY,2022,Mexico,Condiments And Sauces,32249,2,Imports,Fiscal Quarter 2
DE,2021,United Kingdom,Pork And Pork Products,5456767,4,Imports,Fiscal Quarter 4
SD,2020,World,Coarse Grains (Including Corn),1418307,4,Imports,Fiscal Quarter 4
OH,2020,France,Industrial Alcohols And Fatty Acids,267874,4,Imports,Fiscal Quarter 4
UT,2022,Canada,Chocolate And Cocoa Products,4753875,2,Imports,Fiscal Quarter 2
CT,2021,Brazil,"Sugars, Sweeteners, And Beverage Bases",8198757,4,Imports,Fiscal Quarter 4
DC,2023,France,Wine And Related Products,1931728,1,Imports,Fiscal Quarter 1
MA,2021,Mexico,Processed Fruit And Vegetables,3224123,1,Imports,Fiscal Quarter 1
GA,2023,World,Processed Fruit And Vegetables,122872172,3,Imports,Fiscal Quarter 3
PA,2020,France,Processed Fruit And Vegetables,3495186,1,Imports,Fiscal Quarter 1
GA,2024,Philippines,Non-Alcoholic Beverages (Excluding Juices),6093699,3,Imports,Fiscal Quarter 3
UT,2022,Vietnam,Chocolate And Cocoa Products,88823,2,Imports,Fiscal Quarter 2
LA,2019,Nicaragua,"Coffee, Unroasted",15781066,4,Imports,Fiscal Quarter 4
HI,2020,World,"Baked Goods, Cereals, And Pasta",3094978,2,Imports,Fiscal Quarter 2
OK,2019,Spain,Wine And Related Products,173160,2,Imports,Fiscal Quarter 2
KS,2024,Brazil,Vegetable Oils,2807804,1,Imports,Fiscal Quarter 1
PR,2023,El Salvador,"Sugars, Sweeteners, And Beverage Bases",3230774,1,Imports,Fiscal Quarter 1
PA,2023,World,Chocolate And Cocoa Products,215833557,2,Imports,Fiscal Quarter 2
NY,2024,Canada,Processed Fruit And Vegetables,63395663,3,Imports,Fiscal Quarter 3
AZ,2021,Canada,Fresh Vegetables,1671565,1,Imports,Fiscal Quarter 1
MS,2021,Honduras,Processed Fruit And Vegetables,687568,4,Imports,Fiscal Quarter 4
VA,2021,Canada,Non-Alcoholic Beverages (Excluding Juices),1388781,4,Imports,Fiscal Quarter 4
OR,2021,Switzerland,Other Feeds And Grain Products,30400,1,Imports,Fiscal Quarter 1
ND,2023,Netherlands,Coarse Grains (Including Corn),55879,3,Imports,Fiscal Quarter 3
CT,2024,New Zealand,Wine And Related Products,999803,1,Imports,Fiscal Quarter 1
MN,2022,Argentina,Wine And Related Products,2163434,1,Imports,Fiscal Quarter 1
PA,2019,Mexico,Processed Fruit And Vegetables,2920984,1,Imports,Fiscal Quarter 1
FL,2022,Costa Rica,Nursery Products And Cut Flowers,18468906,2,Imports,Fiscal Quarter 2
NV,2024,Mexico,Dairy Products,1851393,3,Imports,Fiscal Quarter 3
CA,2023,World,Fresh Fruit - Berries,216886929,4,Imports,Fiscal Quarter 4
TX,2020,Spain,Essential Oils,584931,1,Imports,Fiscal Quarter 1
MS,2024,World,Fresh Fruit - Bananas,36914409,1,Imports,Fiscal Quarter 1
AL,2024,Ecuador,Pet Food,147668,3,Imports,Fiscal Quarter 3
AR,2021,China,Processed Fruit And Vegetables,381325,4,Imports,Fiscal Quarter 4
AZ,2020,Canada,Live Animals,373937,4,Imports,Fiscal Quarter 4
OK,2023,Australia,Beef And Beef Products,2259207,1,Imports,Fiscal Quarter 1
NY,2019,Germany,Essential Oils,3538001,4,Imports,Fiscal Quarter 4
PR,2024,Ecuador,"Baked Goods, Cereals, And Pasta",1619978,2,Imports,Fiscal Quarter 2
MI,2022,Canada,"Baked Goods, Cereals, And Pasta",36008631,2,Imports,Fiscal Quarter 2
KY,2022,China,Chocolate And Cocoa Products,25740,3,Imports,Fiscal Quarter 3
VA,2021,Spain,Processed Fruit And Vegetables,5448738,2,Imports,Fiscal Quarter 2
AR,2024,Indonesia,Processed Fruit And Vegetables,19102,2,Imports,Fiscal Quarter 2
CO,2019,Nicaragua,Beef And Beef Products,92089,1,Imports,Fiscal Quarter 1
NY,2020,Germany,Essential Oils,1623755,1,Imports,Fiscal Quarter 1
KY,2020,Canada,Yeast And Baking Powder,128063,1,Imports,Fiscal Quarter 1
KS,2020,Spain,Processed Fruit And Vegetables,492388,3,Imports,Fiscal Quarter 3
HI,2021,Japan,"Baked Goods, Cereals, And Pasta",2173874,1,Imports,Fiscal Quarter 1
RI,2019,Ireland,Distilled Spirits,619546,4,Imports,Fiscal Quarter 4
US,2019,China,Fresh Vegetables,27353057,2,Imports,Fiscal Quarter 2
MA,2022,France,Wine And Related Products,24755365,4,Imports,Fiscal Quarter 4
DE,2022,Belgium,Processed Fruit And Vegetables,9807473,3,Imports,Fiscal Quarter 3
ID,2019,World,Processed Fruit And Vegetables,18742638,3,Imports,Fiscal Quarter 3
NV,2019,Mexico,Distilled Spirits,52054391,4,Imports,Fiscal Quarter 4
NM,2021,India,Spices,998893,3,Imports,Fiscal Quarter 3
MS,2023,Costa Rica,Fresh Fruit - Other,1164718,3,Imports,Fiscal Quarter 3
HI,2019,World,"Baked Goods, Cereals, And Pasta",4802399,1,Imports,Fiscal Quarter 1
VI,2020,Jamaica,Non-Alcoholic Beverages (Excluding Juices),21101,2,Imports,Fiscal Quarter 2
TX,2020,Peru,Processed Fruit And Vegetables,5707259,4,Imports,Fiscal Quarter 4
SD,2019,World,Beef And Beef Products,50699922,3,Imports,Fiscal Quarter 3
PR,2020,Nicaragua,"Sugars, Sweeteners, And Beverage Bases",8147551,3,Imports,Fiscal Quarter 3
SC,2024,Honduras,"Coffee, Unroasted",574113,1,Imports,Fiscal Quarter 1
CA,2019,Mexico,Processed Fruit And Vegetables,75505623,1,Imports,Fiscal Quarter 1
MI,2024,Canada,Live Animals,29881197,2,Imports,Fiscal Quarter 2
PA,2023,Mexico,Processed Fruit And Vegetables,8977692,4,Imports,Fiscal Quarter 4
WV,2019,Spain,Wine And Related Products,113203,2,Imports,Fiscal Quarter 2
ID,2020,Chile,Processed Fruit And Vegetables,417160,1,Imports,Fiscal Quarter 1
AK,2020,World,Nursery Products And Cut Flowers,214262,4,Imports,Fiscal Quarter 4
PA,2023,Canada,Beef And Beef Products,20647284,4,Imports,Fiscal Quarter 4
PA,2024,Canada,Essential Oils,762007,3,Imports,Fiscal Quarter 3
PR,2024,Dominican Republic,"Sugars, Sweeteners, And Beverage Bases",3035545,2,Imports,Fiscal Quarter 2
NY,2024,France,Wine And Related Products,177184703,1,Imports,Fiscal Quarter 1
KS,2023,France,Processed Fruit And Vegetables,1493399,2,Imports,Fiscal Quarter 2
IL,2023,Poland,Beer,316628,4,Imports,Fiscal Quarter 4
GA,2019,Fiji,Non-Alcoholic Beverages (Excluding Juices),2689453,3,Imports,Fiscal Quarter 3
MA,2019,Thailand,"Baked Goods, Cereals, And Pasta",354837,2,Imports,Fiscal Quarter 2
NV,2022,New Zealand,Pet Food,352087,2,Imports,Fiscal Quarter 2
WY,2024,World,"Baked Goods, Cereals, And Pasta",4048031,2,Imports,Fiscal Quarter 2
MT,2021,Canada,Other Feeds And Grain Products,5012346,3,Imports,Fiscal Quarter 3
TX,2022,New Zealand,Beef And Beef Products,16173979,4,Imports,Fiscal Quarter 4
OR,2022,Mexico,Processed Fruit And Vegetables,1541364,1,Imports,Fiscal Quarter 1
MI,2023,New Zealand,Beef And Beef Products,20468138,3,Imports,Fiscal Quarter 3
VT,2019,India,Oilseed Meal And Cake,1463471,2,Imports,Fiscal Quarter 2
IA,2024,World,Other Feeds And Grain Products,32154335,2,Imports,Fiscal Quarter 2
WV,2019,World,Poultry Products And Eggs,1521983,3,Imports,Fiscal Quarter 3
GA,2021,Italy,"Baked Goods, Cereals, And Pasta",8754665,1,Imports,Fiscal Quarter 1
LA,2024,Canada,Other Livestock Products,8146556,2,Imports,Fiscal Quarter 2
ND,2020,Argentina,Wheat,219398,2,Imports,Fiscal Quarter 2
TX,2024,World,Fresh Fruit - Other,276876661,2,Imports,Fiscal Quarter 2
OK,2022,Brazil,Pet Food,269338,1,Imports,Fiscal Quarter 1
OH,2022,Germany,"Baked Goods, Cereals, And Pasta",134248,3,Imports,Fiscal Quarter 3
HI,2024,New Zealand,Beef And Beef Products,1184632,2,Imports,Fiscal Quarter 2
GA,2020,World,"Sugars, Sweeteners, And Beverage Bases",62848527,2,Imports,Fiscal Quarter 2
MN,2020,Mexico,Coarse Grains (Including Corn),1728447,2,Imports,Fiscal Quarter 2
MI,2021,World,Beef And Beef Products,41913542,2,Imports,Fiscal Quarter 2
PA,2023,Italy,"Baked Goods, Cereals, And Pasta",37156601,1,Imports,Fiscal Quarter 1
WV,2020,Italy,Wine And Related Products,60180,3,Imports,Fiscal Quarter 3
KY,2024,Italy,Wine And Related Products,649554,3,Imports,Fiscal Quarter 3
WI,2021,Ireland,Dairy Products,15718549,1,Imports,Fiscal Quarter 1
US,2023,France,Distilled Spirits,484099549,2,Imports,Fiscal Quarter 2
OR,2020,Canada,Other Feeds And Grain Products,12337956,3,Imports,Fiscal Quarter 3
MN,2024,Canada,"Baked Goods, Cereals, And Pasta",24434837,1,Imports,Fiscal Quarter 1
MD,2024,Colombia,"Coffee, Unroasted",9732834,3,Imports,Fiscal Quarter 3
NJ,2021,Switzerland,Dairy Products,24984948,2,Imports,Fiscal Quarter 2
NV,2023,Spain,"Baked Goods, Cereals, And Pasta",1304074,3,Imports,Fiscal Quarter 3
NC,2021,Israel,"Baked Goods, Cereals, And Pasta",162003,4,Imports,Fiscal Quarter 4
KS,2019,France,Other Feeds And Grain Products,3812611,1,Imports,Fiscal Quarter 1
DC,2024,Netherlands,Distilled Spirits,419138,3,Imports,Fiscal Quarter 3
OH,2019,Mexico,Processed Fruit And Vegetables,4464975,4,Imports,Fiscal Quarter 4
VI,2019,Latvia,Distilled Spirits,78226,3,Imports,Fiscal Quarter 3
KY,2022,Canada,Processed Fruit And Vegetables,5034446,3,Imports,Fiscal Quarter 3
CA,2022,Mexico,Beef And Beef Products,320389498,2,Imports,Fiscal Quarter 2
NY,2024,South Korea,"Baked Goods, Cereals, And Pasta",11622653,2,Imports,Fiscal Quarter 2
IL,2023,France,Distilled Spirits,24478128,3,Imports,Fiscal Quarter 3
NY,2021,World,Distilled Spirits,335691361,1,Imports,Fiscal Quarter 1
GA,2021,Belgium,"Baked Goods, Cereals, And Pasta",3103863,3,Imports,Fiscal Quarter 3
WV,2019,Canada,Other Feeds And Grain Products,297243,4,Imports,Fiscal Quarter 4
VA,2023,Brazil,"Tobacco, Unmanufactured",28346726,3,Imports,Fiscal Quarter 3
IL,2020,Netherlands,Beer,5405511,1,Imports,Fiscal Quarter 1
CT,2023,Indonesia,"Baked Goods, Cereals, And Pasta",2127764,4,Imports,Fiscal Quarter 4
IL,2023,Netherlands,Distilled Spirits,4166867,3,Imports,Fiscal Quarter 3
US,2020,World,Distilled Spirits,2314602117,1,Imports,Fiscal Quarter 1
NJ,2020,Sweden,Distilled Spirits,6854686,2,Imports,Fiscal Quarter 2
DE,2019,Guatemala,Fresh Fruit - Bananas,3504936,1,Imports,Fiscal Quarter 1
MA,2021,Mexico,Distilled Spirits,2844106,1,Imports,Fiscal Quarter 1
MA,2021,Canada,Processed Fruit And Vegetables,8838251,1,Imports,Fiscal Quarter 1
FL,2020,Costa Rica,Nursery Products And Cut Flowers,9554104,4,Imports,Fiscal Quarter 4
NJ,2022,France,"Baked Goods, Cereals, And Pasta",14197833,2,Imports,Fiscal Quarter 2
OR,2020,World,Vegetable Oils,14238578,4,Imports,Fiscal Quarter 4
SD,2022,World,Pulses,897480,3,Imports,Fiscal Quarter 3
MS,2022,South Korea,"Baked Goods, Cereals, And Pasta",719863,4,Imports,Fiscal Quarter 4
WV,2021,France,"Dextrins, Peptones, And Proteins",86151,2,Imports,Fiscal Quarter 2
SD,2019,Poland,Pork And Pork Products,1551181,3,Imports,Fiscal Quarter 3
MN,2024,Italy,"Baked Goods, Cereals, And Pasta",213237,1,Imports,Fiscal Quarter 1
NM,2024,China,Spices,2536638,1,Imports,Fiscal Quarter 1
TX,2020,Ireland,Essential Oils,248080282,1,Imports,Fiscal Quarter 1
NM,2019,Germany,Live Animals,16400,2,Imports,Fiscal Quarter 2
TN,2022,Canada,Distilled Spirits,1060867,4,Imports,Fiscal Quarter 4
NY,2022,France,Wine And Related Products,188607526,2,Imports,Fiscal Quarter 2
MI,2019,Canada,Fresh Vegetables,103411800,4,Imports,Fiscal Quarter 4
WV,2020,World,Other Feeds And Grain Products,262676,4,Imports,Fiscal Quarter 4
GA,2019,World,Non-Alcoholic Beverages (Excluding Juices),82894571,1,Imports,Fiscal Quarter 1
ME,2022,World,Other Feeds And Grain Products,13834215,3,Imports,Fiscal Quarter 3
NY,2023,New Zealand,Wine And Related Products,17696923,3,Imports,Fiscal Quarter 3
AR,2020,World,Processed Fruit And Vegetables,3721455,1,Imports,Fiscal Quarter 1
UT,2021,Ukraine,Live Animals,9550,3,Imports,Fiscal Quarter 3
ND,2021,Canada,Processed Fruit And Vegetables,15377423,4,Imports,Fiscal Quarter 4
CA,2024,Australia,Beef And Beef Products,101541264,3,Imports,Fiscal Quarter 3
WY,2024,France,Other Feeds And Grain Products,265695,2,Imports,Fiscal Quarter 2
NH,2022,World,Pork And Pork Products,14257870,2,Imports,Fiscal Quarter 2
PR,2019,Costa Rica,Processed Fruit And Vegetables,3961401,1,Imports,Fiscal Quarter 1
IA,2020,World,Other Livestock Products,23433717,1,Imports,Fiscal Quarter 1
AZ,2020,Chile,Fresh Fruit - Other,2685617,3,Imports,Fiscal Quarter 3
TN,2021,World,"Baked Goods, Cereals, And Pasta",17912716,2,Imports,Fiscal Quarter 2
VI,2019,Ireland,Beer,54811,4,Imports,Fiscal Quarter 4
NM,2021,Mexico,Tree Nuts,2143864,3,Imports,Fiscal Quarter 3
NY,2020,Peru,Processed Fruit And Vegetables,3680580,4,Imports,Fiscal Quarter 4
IN,2021,United Kingdom,Vegetable Oils,1172610,1,Imports,Fiscal Quarter 1
RI,2023,New Zealand,Wine And Related Products,371508,1,Imports,Fiscal Quarter 1
AL,2022,Australia,Wine And Related Products,671571,2,Imports,Fiscal Quarter 2
WY,2022,World,Live Animals,1158637,1,Imports,Fiscal Quarter 1
ME,2019,Italy,Nursery Products And Cut Flowers,11613,1,Imports,Fiscal Quarter 1
NC,2020,China,Processed Fruit And Vegetables,609738,3,Imports,Fiscal Quarter 3
CT,2020,Canada,Processed Fruit And Vegetables,13525838,1,Imports,Fiscal Quarter 1
NM,2019,Israel,Spices,590671,3,Imports,Fiscal Quarter 3
MA,2024,France,Wine And Related Products,32713498,3,Imports,Fiscal Quarter 3
IN,2020,Thailand,Processed Fruit And Vegetables,915188,4,Imports,Fiscal Quarter 4
MO,2020,World,Other Feeds And Grain Products,20072839,3,Imports,Fiscal Quarter 3
WI,2019,Canada,Beef And Beef Products,13112558,3,Imports,Fiscal Quarter 3
LA,2022,Netherlands,Industrial Alcohols And Fatty Acids,12838893,4,Imports,Fiscal Quarter 4
WA,2024,Canada,Live Animals,127862342,3,Imports,Fiscal Quarter 3
KY,2022,World,Processed Fruit And Vegetables,7867026,3,Imports,Fiscal Quarter 3
ID,2022,World,Beef And Beef Products,6709534,1,Imports,Fiscal Quarter 1
FL,2020,Honduras,Fresh Vegetables,10337465,3,Imports,Fiscal Quarter 3
NY,2021,France,Essential Oils,2255236,2,Imports,Fiscal Quarter 2
KY,2024,World,Wine And Related Products,10104804,3,Imports,Fiscal Quarter 3
NJ,2021,China,Processed Fruit And Vegetables,40145088,1,Imports,Fiscal Quarter 1
VT,2019,Netherlands,Other Feeds And Grain Products,400067,3,Imports,Fiscal Quarter 3
WI,2022,Canada,Dairy Products,7660783,1,Imports,Fiscal Quarter 1
ME,2022,France,Other Feeds And Grain Products,105718,3,Imports,Fiscal Quarter 3
CT,2019,Spain,Wine And Related Products,4764319,1,Imports,Fiscal Quarter 1
IN,2023,World,Chocolate And Cocoa Products,43904515,2,Imports,Fiscal Quarter 2
ME,2024,Mexico,Processed Fruit And Vegetables,457153,1,Imports,Fiscal Quarter 1
TX,2024,Mexico,Fresh Vegetables,702502177,2,Imports,Fiscal Quarter 2
FL,2024,Nicaragua,"Tobacco, Manufactured",78961827,3,Imports,Fiscal Quarter 3
CO,2020,Australia,Wine And Related Products,989527,1,Imports,Fiscal Quarter 1
NM,2024,Israel,Spices,132576,2,Imports,Fiscal Quarter 2
CT,2022,Brazil,"Sugars, Sweeteners, And Beverage Bases",9069921,4,Imports,Fiscal Quarter 4
MA,2023,Spain,Wine And Related Products,3148863,1,Imports,Fiscal Quarter 1
MI,2021,Chile,Processed Fruit And Vegetables,1444785,1,Imports,Fiscal Quarter 1
CA,2024,Canada,Beef And Beef Products,166537625,2,Imports,Fiscal Quarter 2
MT,2019,Indonesia,Other Feeds And Grain Products,3314,1,Imports,Fiscal Quarter 1
VI,2020,Guatemala,"Sugars, Sweeteners, And Beverage Bases",1640686,4,Imports,Fiscal Quarter 4
MN,2019,Ireland,Distilled Spirits,5369946,1,Imports,Fiscal Quarter 1
AZ,2022,Mexico,Beef And Beef Products,27388758,1,Imports,Fiscal Quarter 1
IN,2019,Germany,Processed Fruit And Vegetables,2432735,2,Imports,Fiscal Quarter 2
NC,2020,Belgium,"Baked Goods, Cereals, And Pasta",104368,1,Imports,Fiscal Quarter 1
OR,2021,Netherlands,Fresh Vegetables,37324,1,Imports,Fiscal Quarter 1
VA,2021,Austria,Non-Alcoholic Beverages (Excluding Juices),57678588,3,Imports,Fiscal Quarter 3
CT,2022,Mexico,"Coffee, Unroasted",193682,4,Imports,Fiscal Quarter 4
WA,2023,Japan,Other Livestock Products,386033,2,Imports,Fiscal Quarter 2
AL,2023,Vietnam,Spices,1388779,2,Imports,Fiscal Quarter 2
KY,2023,Mexico,Yeast And Baking Powder,1406876,3,Imports,Fiscal Quarter 3
CA,2020,World,Processed Fruit And Vegetables,478857395,4,Imports,Fiscal Quarter 4
MN,2022,Mexico,Fresh Fruit - Other,11281201,2,Imports,Fiscal Quarter 2
MA,2019,New Zealand,Wine And Related Products,5537182,2,Imports,Fiscal Quarter 2
VT,2020,Canada,Coarse Grains (Including Corn),8798636,1,Imports,Fiscal Quarter 1
DE,2020,Netherlands,Processed Fruit And Vegetables,4467072,3,Imports,Fiscal Quarter 3
IL,2021,New Zealand,Dairy Products,77345128,2,Imports,Fiscal Quarter 2
US,2021,Peru,Fresh Vegetables,136029013,1,Imports,Fiscal Quarter 1
VI,2021,Argentina,Wine And Related Products,57360,2,Imports,Fiscal Quarter 2
CA,2022,Chile,Fresh Fruit - Other,98809075,4,Imports,Fiscal Quarter 4
DC,2023,United Kingdom,Distilled Spirits,602339,3,Imports,Fiscal Quarter 3
CA,2019,World,Fresh Fruit - Berries,129605736,4,Imports,Fiscal Quarter 4
MO,2023,Italy,"Baked Goods, Cereals, And Pasta",599141,2,Imports,Fiscal Quarter 2
NV,2024,United Kingdom,Distilled Spirits,1705262,2,Imports,Fiscal Quarter 2
DE,2022,World,Fruit And Vegetable Juices,51393785,3,Imports,Fiscal Quarter 3
MS,2023,Guatemala,Fresh Fruit - Bananas,13969597,1,Imports,Fiscal Quarter 1
ME,2021,World,Processed Fruit And Vegetables,24264553,3,Imports,Fiscal Quarter 3
NJ,2024,World,Vegetable Oils,393581321,3,Imports,Fiscal Quarter 3
KY,2021,World,Yeast And Baking Powder,6439270,2,Imports,Fiscal Quarter 2
OR,2019,Bulgaria,Fresh Vegetables,8429,1,Imports,Fiscal Quarter 1
GA,2019,Canada,Processed Fruit And Vegetables,8668597,1,Imports,Fiscal Quarter 1
OR,2023,World,Vegetable Oils,20186824,3,Imports,Fiscal Quarter 3
LA,2023,World,"Coffee, Unroasted",263183338,4,Imports,Fiscal Quarter 4
MT,2024,World,Other Feeds And Grain Products,4197755,3,Imports,Fiscal Quarter 3
VA,2024,Macedonia,"Tobacco, Unmanufactured",371550,1,Imports,Fiscal Quarter 1
AZ,2020,Mexico,"Baked Goods, Cereals, And Pasta",578962,4,Imports,Fiscal Quarter 4
DE,2023,Costa Rica,Fresh Fruit - Other,12075655,1,Imports,Fiscal Quarter 1
NY,2022,United Kingdom,"Baked Goods, Cereals, And Pasta",9123710,4,Imports,Fiscal Quarter 4
OR,2020,Canada,Other Feeds And Grain Products,12239881,2,Imports,Fiscal Quarter 2
PR,2022,World,Beef And Beef Products,28730046,1,Imports,Fiscal Quarter 1
DE,2021,Costa Rica,Processed Fruit And Vegetables,3473884,4,Imports,Fiscal Quarter 4
MA,2024,Denmark,"Baked Goods, Cereals, And Pasta",783352,1,Imports,Fiscal Quarter 1
SD,2020,Canada,Live Animals,7943376,3,Imports,Fiscal Quarter 3
MO,2022,Italy,"Baked Goods, Cereals, And Pasta",1138434,1,Imports,Fiscal Quarter 1
HI,2021,World,Distilled Spirits,827077,1,Imports,Fiscal Quarter 1
IN,2020,United Kingdom,Vegetable Oils,688210,4,Imports,Fiscal Quarter 4
KS,2020,World,Vegetable Oils,4159959,3,Imports,Fiscal Quarter 3
DC,2024,Mexico,Chocolate And Cocoa Products,16116613,1,Imports,Fiscal Quarter 1
VT,2022,Canada,Coarse Grains (Including Corn),8507924,3,Imports,Fiscal Quarter 3
VA,2021,Canada,Processed Fruit And Vegetables,5642218,1,Imports,Fiscal Quarter 1
PA,2023,Mexico,Processed Fruit And Vegetables,8451609,2,Imports,Fiscal Quarter 2
VA,2021,Canada,Vegetable Oils,2876592,2,Imports,Fiscal Quarter 2
LA,2019,World,"Coffee, Unroasted",165928938,3,Imports,Fiscal Quarter 3
NY,2019,Argentina,Wine And Related Products,15131578,1,Imports,Fiscal Quarter 1
TN,2021,Italy,"Baked Goods, Cereals, And Pasta",201535,4,Imports,Fiscal Quarter 4
US,2023,United Kingdom,Distilled Spirits,396951530,4,Imports,Fiscal Quarter 4
US,2019,China,Processed Fruit And Vegetables,218740844,4,Imports,Fiscal Quarter 4
NM,2019,Canada,Oilseed Meal And Cake,7908546,4,Imports,Fiscal Quarter 4
WI,2022,Denmark,Dairy Products,2538306,4,Imports,Fiscal Quarter 4
NC,2019,Guatemala,"Tobacco, Unmanufactured",2780467,2,Imports,Fiscal Quarter 2
SD,2019,World,Poultry Products And Eggs,1779565,3,Imports,Fiscal Quarter 3
IL,2020,Mexico,Beef And Beef Products,14701575,2,Imports,Fiscal Quarter 2
KS,2019,Canada,Other Livestock Products,1099245,1,Imports,Fiscal Quarter 1
PA,2020,South Africa,Fresh Fruit - Other,35741254,4,Imports,Fiscal Quarter 4
NH,2021,World,Yeast And Baking Powder,2930043,2,Imports,Fiscal Quarter 2
VA,2024,France,"Baked Goods, Cereals, And Pasta",2404259,3,Imports,Fiscal Quarter 3
AL,2024,Germany,Processed Fruit And Vegetables,576551,3,Imports,Fiscal Quarter 3
VI,2021,Ireland,Distilled Spirits,196102,4,Imports,Fiscal Quarter 4
IN,2019,World,Vegetable Oils,16683466,3,Imports,Fiscal Quarter 3
MD,2024,El Salvador,"Baked Goods, Cereals, And Pasta",4367864,2,Imports,Fiscal Quarter 2
MA,2022,Israel,Fresh Vegetables,52200,2,Imports,Fiscal Quarter 2
TN,2022,Belgium,Chocolate And Cocoa Products,81096,1,Imports,Fiscal Quarter 1
MA,2023,Netherlands,Distilled Spirits,3231306,2,Imports,Fiscal Quarter 2
GA,2019,Malaysia,Vegetable Oils,12512780,4,Imports,Fiscal Quarter 4
SD,2020,Bolivia,Oilseeds,64170,1,Imports,Fiscal Quarter 1
UT,2019,Italy,"Baked Goods, Cereals, And Pasta",111180,3,Imports,Fiscal Quarter 3
